total_revenue,gross_income,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,ebitda,ebit,date,symbol,total_assets,cash_and_short_term_investments,cash_only,total_non_current_assets,total_liabilities,total_current_liabilities,total_equity,stockholders_equity,total_debt,total_cash_and_due_from_banks,net_operating_cash_flow,free_cash_flow
12520000000,8250000000,247130000,,527630000,0,527630000,450000000.0,2260000000.0,247130000,2023-09-30,SNLK.JK,190890000000.0,17129999999.0,17129999999.0,169580000000.0,44610000000.0,11280000000.0,146280000000.0,146280000000.0,31070000000.0,,3320000000.0,4820000000.0
15190000000,-2490000000,-2950000000,-1780000000.0,1859999999,4430000000,6290000000,450000000.0,-845940000.0,-2950000000,2023-12-31,SNLK.JK,217620000000.0,21120000000.0,21120000000.0,193640000000.0,47960000000.0,13760000000.0,169660000000.0,169660000000.0,32810000000.0,,6340000000.0,50640000.0
10740000000,3420000000,-2800000000,-4380000.0,-2320000000,0,-2320000000,450000000.0,-518230000.0,-2800000000,2024-03-31,SNLK.JK,210590000000.0,15120000000.0,15120000000.0,192990000000.0,43240000000.0,9040000000.0,167340000000.0,167340000000.0,29050000000.0,,-584670000.0,-2230000000.0
11190000000,3990000000,-1440000000,-833570000.0,-1950000000,0,-1950000000,450000000.0,845940000.0,-1440000000,2024-06-30,SNLK.JK,211220000000.0,16469999999.0,16469999999.0,190880000000.0,45830000000.0,11630000000.0,165390000000.0,165390000000.0,29850000000.0,,1580000000.0,1370000000.0
17360000000,-79130000,-45830000000,-740940000.0,-44370000000,10970000000,-33680000000,1880000000.0,-42320000000.0,-45830000000,2022-12-31,BEEF.JK,615020000000.0,3080000000.0,3080000000.0,542150000000.0,881310000000.0,299270000000.0,-266290000000.0,-265649999999.0,2740000000.0,,24100000000.0,-28460000.0
24660000000,-921130000,-7950000000,-43620000.0,-7300000000,426780000,-6870000000,,-4130000000.0,-7950000000,2023-03-31,BEEF.JK,632460000000.0,1220000000.0,1220000000.0,538690000000.0,905620000000.0,323620000000.0,-273160000000.0,-272510000000.0,2230000000.0,,6939999999.0,-1350000000.0
277050000000,33650000000,20610000000,-62180000.0,68569999999,-9700000000,58890000000,7030000000.0,22440000000.0,20610000000,2023-06-30,BEEF.JK,644420000000.0,2500000000.0,2500000000.0,527630000000.0,509020000000.0,283240000000.0,135389999999.0,136050000000.0,740810000.0,,-38170000000.0,-30170000000.0
81920000000,15960000000,5130000000,-164990000.0,3540000000,-1720000000,1810000000,7030000000.0,8300000000.0,5130000000,2023-09-30,BEEF.JK,752140000000.0,5190000000.0,5190000000.0,526679999999.0,615040000000.0,389090000000.0,137100000000.0,137750000000.0,594430000.0,,32549999999.0,29890000000.0
228140000000,49990000000,3430000000,,4260000000,-1010000000,3230000000,7030000000.0,6350000000.0,3430000000,2023-12-31,BEEF.JK,690330000000.0,10070000000.0,10070000000.0,569080000000.0,549790000000.0,323060000000.0,140540000000.0,141110000000.0,892070000.0,,98390000000.0,17140000000.0
227920000000,38420000000,18980000000,-1550000000.0,17420000000,-3110000000,14310000000,7030000000.0,22030000000.0,18980000000,2024-03-31,BEEF.JK,933410000000.0,7300000000.0,7300000000.0,568960000000.0,778560000000.0,473200000000.0,154840000000.0,155420000000.0,199530000000.0,,-167270000000.0,-201410000000.0
1130000000000,73960000000,43850000000,-3950000000.0,34630000000,-8359999999,26280000000,7030000000.0,46940000000.0,43850000000,2024-06-30,BEEF.JK,1690000000000.0,153920000000.0,153920000000.0,881690000000.0,1490000000000.0,1090000000000.0,198670000000.0,197990000000.0,653750000000.0,,72090000000.0,47810000000.0
41850000000000,,14030000000000,,14180000000000,-2700000000000,10520000000000,93260000000.0,,,2022-12-31,BMRI.JK,1992680000000000.0,,,,1740430000000000.0,,252250000000000.0,229680000000000.0,149290000000000.0,211140000000000,237160000000000.0,234740000000000.0
40650000000000,,17239999999999,,17260000000000,-3400000000000,12560000000000,93260000000.0,,,2023-03-31,BMRI.JK,1908310000000000.0,,,,1666660000000000.0,,241650000000000.0,217760000000000.0,149860000000000.0,138570000000000,19140000000000.0,18530000000000.0
42750000000000,,17180000000000,,17180000000000,-3340000000000,12670000000000,93330000000.0,,,2023-06-30,BMRI.JK,1964180000000000.0,,,,1708940000000000.0,,255250000000000.0,231010000000000.0,177320000000000.0,157860000000000,-4780000000000.0,-5440000000000.0
43910000000000,,18820000000000,,18770000000000,-3710000000000,13830000000000,93330000000.0,,,2023-09-30,BMRI.JK,2007160000000000.0,,,,1738560000000000.0,,268600000000000.0,243310000000000.0,179450000000000.0,144010000000000,20130000000000.0,18950000000000.0
45640000000000,,21480000000000,,21470000000000,-4190000000000,16000000000000,93330000000.0,,,2023-12-31,BMRI.JK,2174500000000000.0,,,,1887010000000000.0,,287490000000000.0,260850000000000.0,201190000000000.0,191660000000000,69340000000000.0,66840000000000.0
45880000000000,,17559999999999,,17600000000000,-3480000000000,12700000000000,93330000000.0,,,2024-03-31,BMRI.JK,2164070000000000.0,,,,1895280000000000.0,,268790000000000.0,240690000000000.0,209760000000000.0,151610000000000,14460000000000.0,13720000000000.0
46000000000000,,18850000000000,,19000000000000,-3850000000000,13850000000000,93330000000.0,,,2024-06-30,BMRI.JK,2258090000000000.0,,,,1975750000000000.0,,282330000000000.0,254350000000000.0,216780000000000.0,143840000000000,7010000000000.0,5900000000000.0
3650000000000,,1730000000000,,1740000000000,-323780000000,1410000000000,11740000000.0,,,2022-12-31,MEGA.JK,141890000000000.0,,,,121250000000000.0,,20630000000000.0,20630000000000.0,16739999999999.0,18760000000000,1640000000000.0,1620000000000.0
3170000000000,,1210000000000,,1210000000000,-226100000000,985380000000,11740000000.0,,,2023-03-31,MEGA.JK,130620000000000.0,,,,111490000000000.0,,19130000000000.0,19130000000000.0,13740000000000.0,13640000000000,18590000000.0,-7970000000.0
3350000000000,,1230000000000,,1240000000000,-252820000000,986440000000,11740000000.0,,,2023-06-30,MEGA.JK,129300000000000.0,,,,108730000000000.0,,20570000000000.0,20570000000000.0,11190000000000.0,11870000000000,1890000000000.0,1880000000000.0
3040000000000,,1010000000000,,1010000000000,-189750000000,823100000000,11740000000.0,,,2023-09-30,MEGA.JK,116960000000000.0,,,,96260000000000.0,,20700000000000.0,20700000000000.0,13840000000000.0,9490000000000,1620000000000.0,1600000000000.0
2930000000000,,882090000000,,879130000000,-163390000000,715750000000,11740000000.0,,,2023-12-31,MEGA.JK,132120000000000.0,,,,110360000000000.0,,21760000000000.0,21760000000000.0,19430000000000.0,7680000000000,160380000000.0,79530000000.0
3060000000000,,984420000000,,990220000000,-187710000000,802510000000,11740000000.0,,,2024-03-31,MEGA.JK,126610000000000.0,,,,106670000000000.0,,19940000000000.0,19940000000000.0,11450000000000.0,11230000000000,1050000000000.0,1020000000000.0
2950000000000,,519530000000,,526419999999,-100080000000,426340000000,11740000000.0,,,2024-06-30,MEGA.JK,128080000000000.0,,,,108270000000000.0,,19820000000000.0,19820000000000.0,17420000000000.0,10520000000000,612510000000.0,578230000000.0
145770000000,30850000000,16350000000,-1880000000.0,11700000000,-1780000000,8980000000,3830000000.0,19650000000.0,16350000000,2022-12-31,TYRE.JK,364780000000.0,8010000000.0,8010000000.0,124620000000.0,174860000000.0,158600000000.0,189930000000.0,179870000000.0,121830000000.0,,,
131860000000,16960000000,7450000000,-2020000000.0,8460000000,-1880000000,6330000000,2780000000.0,10740000000.0,7450000000,2023-03-31,TYRE.JK,,,,,,,,,,,15180000000.0,6980000000.0
124700000000,20710000000,8369999999,-1790000000.0,6100000000,-1640000000,4300000000,3480000000.0,11650000000.0,8369999999,2023-06-30,TYRE.JK,453320000000.0,87060000000.0,87060000000.0,129949999999.0,158720000000.0,141470000000.0,294600000000.0,284170000000.0,109070000000.0,,-4630000000.0,-10470000000.0
120410000000,22410000000,11270000000,-1490000000.0,10060000000,-2069999999,7560000000,3480000000.0,14640000000.0,11270000000,2023-09-30,TYRE.JK,445400000000.0,56410000000.0,56410000000.0,165710000000.0,142930000000.0,126200000000.0,302470000000.0,291590000000.0,106760000000.0,,9500000000.0,-29650000000.0
138710000000,25360000000,4490000000,-2089999999.0,2360000000,-749960000,1550000000,3480000000.0,8580000000.0,4490000000,2023-12-31,TYRE.JK,461140000000.0,24000000000.0,24000000000.0,192400000000.0,156930000000.0,139380000000.0,304210000000.0,293270000000.0,119890000000.0,,-13010000000.0,-43430000000.0
140670000000,22860000000,12530000000,-1710000000.0,9450000000,-2000000000,7160000000,3480000000.0,16360000000.0,12530000000,2024-03-31,TYRE.JK,481800000000.0,60990000000.0,60990000000.0,209100000000.0,170300000000.0,152530000000.0,311500000000.0,300280000000.0,122140000000.0,,55240000000.0,34740000000.0
128919999999,26440000000,12170000000,-1560000000.0,7820000000,-1740000000,5760000000,3480000000.0,16800000000.0,12170000000,2024-06-30,TYRE.JK,502400000000.0,55270000000.0,55270000000.0,227020000000.0,184970000000.0,167500000000.0,317430000000.0,305880000000.0,139000000000.0,,-12940000.0,-22590000000.0
1040000000000,,56720000000,,51350000000,-13140000000,38210000000,19720000000.0,,,2022-12-31,BSIM.JK,47350000000000.0,,,,40070000000000.0,,7290000000000.0,7290000000000.0,623300000000.0,8580000000000,560010000000.0,524409999999.0
963290000000,,90210000000,,88590000000,-16829999999,71760000000,19720000000.0,,,2023-03-31,BSIM.JK,47350000000000.0,,,,39900000000000.0,,7450000000000.0,7450000000000.0,603800000000.0,8449999999999,-551540000000.0,-592050000000.0
1010000000000,,88650000000,,84640000000,-16079999999,68560000000,19720000000.0,,,2023-06-30,BSIM.JK,47950000000000.0,,,,40290000000000.0,,7660000000000.0,7660000000000.0,664860000000.0,8289999999999,759160000000.0,702690000000.0
1050000000000,,81000000000,,81290000000,-1819999999,79470000000,19720000000.0,,,2023-09-30,BSIM.JK,47700000000000.0,,,,40160000000000.0,,7540000000000.0,7540000000000.0,651040000000.0,7939999999999,122170000000.0,107510000000.0
1280000000000,,-180420000000,,-180940000000,36950000000,-144000000000,19720000000.0,,,2023-12-31,BSIM.JK,52630000000000.0,,,,44810000000000.0,,7830000000000.0,7830000000000.0,2009999999999.0,12530000000000,1750000000000.0,1680000000000.0
1130000000000,,119070000000,,119250000000,-24250000000,74730000000,19720000000.0,,,2024-03-31,BSIM.JK,52220000000000.0,,,,43830000000000.0,,8390000000000.0,7880000000000.0,2540000000000.0,11270000000000,330370000000.0,309680000000.0
1110000000000,,130310000000,,130720000000,-26520000000,82790000000,19720000000.0,,,2024-06-30,BSIM.JK,52400000000000.0,,,,44080000000000.0,,8320000000000.0,7790000000000.0,877510000000.0,10370000000000,-256540000000.0,-277920000000.0
57160000000,10610000000,-5950000000,-625200000.0,-5320000000,-6840000000,-12160000000,2400000000.0,-5450000000.0,-5950000000,2022-12-31,MMIX.JK,196870000000.0,80070000000.0,80070000000.0,12090000000.0,33869999999.0,33250000000.0,163000000000.0,163000000000.0,1050000000.0,,0.0,-1290000000.0
51650000000,30980000000,10990000000,-229720000.0,10890000000,6290000,10900000000,2400000000.0,11870000000.0,10990000000,2023-03-31,MMIX.JK,203280000000.0,52050000000.0,52050000000.0,16680000000.0,29380000000.0,28730000000.0,173900000000.0,173900000000.0,976970000.0,,-13930000000.0,-19360000000.0
39680000000,19520000000,5910000000,-505160000.0,5610000000,-6290000,5600000000,2400000000.0,7070000000.0,5910000000,2023-06-30,MMIX.JK,253110000000.0,45450000000.0,45450000000.0,16660000000.0,73580000000.0,73080000000.0,179530000000.0,179530000000.0,50570000000.0,,-54720000000.0,-50310000000.0
48510000000,22930000000,12900000000,-2310000000.0,10800000000,0,10800000000,2400000000.0,14220000000.0,12900000000,2023-09-30,MMIX.JK,248610000000.0,19710000000.0,19710000000.0,20670000000.0,58280000000.0,57830000000.0,190330000000.0,190330000000.0,50480000000.0,,-32030000000.0,-37360000000.0
35300000000,27950000000,-4030000000,-1870000000.0,-5780000000,-5020000000,-10790000000,2400000000.0,-2430000000.0,-4030000000,2023-12-31,MMIX.JK,325450000000.0,67319999999.0,67319999999.0,23560000000.0,145970000000.0,85010000000.0,179480000000.0,179480000000.0,129430000000.0,,-535370000.0,-21930000000.0
30150000000,18480000000,2020000000,-4570000000.0,-2100000000,408730000,-1690000000,2400000000.0,3940000000.0,2020000000,2024-03-31,MMIX.JK,369120000000.0,12180000000.0,12180000000.0,100800000000.0,191350000000.0,79880000000.0,177770000000.0,177770000000.0,168160000000.0,,-32920000000.0,-93870000000.0
39230000000,20370000000,1650000000,-5510000000.0,-3550000000,730120000,-2820000000,2400000000.0,3630000000.0,1650000000,2024-06-30,MMIX.JK,388280000000.0,33990000000.0,33990000000.0,100250000000.0,213340000000.0,23710000000.0,174940000000.0,174940000000.0,196290000000.0,,-5870000000.0,-6320000000.0
388500000000,,58090000000,,58870000000,-14070000000,44800000000,37920000000.0,,,2022-12-31,MCOR.JK,25020000000000.0,,,,18820000000000.0,,6200000000000.0,6200000000000.0,543730000000.0,2320000000000,130120000000.0,
395290000000,,75430000000,,76220000000,-16770000000,59450000000,37920000000.0,,,2023-03-31,MCOR.JK,24350000000000.0,,,,18090000000000.0,,6260000000000.0,6260000000000.0,526500000000.0,2200000000000,127550000000.0,
408090000000,,76900000000,,80220000000,-17650000000,62570000000,37920000000.0,,,2023-06-30,MCOR.JK,24380000000000.0,,,,18050000000000.0,,6330000000000.0,6330000000000.0,804720000000.0,2480000000000,116310000000.0,
460730000000,,68370000000,,71090000000,-15640000000,55450000000,37920000000.0,,,2023-09-30,MCOR.JK,26290000000000.0,,,,19910000000000.0,,6380000000000.0,6380000000000.0,1030000000000.0,1850000000000,-245780000000.0,
467760000000,,81990000000,,82260000000,-18450000000,63810000000,37920000000.0,,,2023-12-31,MCOR.JK,27850000000000.0,,,,21310000000000.0,,6540000000000.0,6540000000000.0,883660000000.0,1810000000000,556460000000.0,
546500000000,,91260000000,,94320000000,-20750000000,73570000000,37920000000.0,,,2024-03-31,MCOR.JK,29820000000000.0,,,,23210000000000.0,,6620000000000.0,6620000000000.0,1760000000000.0,2020000000000,137120000000.0,133150000000.0
548980000000,,118420000000,,95510000000,-21010000000,74500000000,37920000000.0,,,2024-06-30,MCOR.JK,31480000000000.0,,,,24790000000000.0,,6689999999999.0,6689999999999.0,1700000000000.0,2490000000000,65690000000.0,61260000000.0
19840000000,4269999999,24200000,-287330000.0,37380000,-6590000,30790000,276000000.0,857460000.0,24200000,2022-12-31,KICI.JK,181670000000.0,7860000000.0,7210000000.0,46520000000.0,67160000000.0,20320000000.0,114510000000.0,114510000000.0,12830000000.0,,-623110000.0,-623110000.0
21940000000,4750000000,706900000,-234320000.0,-299330000,64550000,-234780000,276000000.0,1540000000.0,706900000,2023-03-31,KICI.JK,184880000000.0,12030000000.0,11460000000.0,46050000000.0,70610000000.0,22290000000.0,114270000000.0,114270000000.0,12960000000.0,,3950000000.0,3950000000.0
13700000000,2920000000,-1180000000,-258950000.0,-2180000000,480610000,-1700000000,276000000.0,-351290000.0,-1180000000,2023-06-30,KICI.JK,180760000000.0,8000000000.0,7430000000.0,45550000000.0,68180000000.0,18540000000.0,112580000000.0,112580000000.0,11610000000.0,,-2820000000.0,-2820000000.0
19360000000,3090000000,-841700000,-249430000.0,-1810000000,397460000,-1420000000,276000000.0,-13290000.0,-841700000,2023-09-30,KICI.JK,180410000000.0,8630000000.0,8039999999.0,45150000000.0,69250000000.0,17830000000.0,111160000000.0,111160000000.0,10670000000.0,,1440000000.0,1440000000.0
17120000000,3380000000,-455860000,-262630000.0,-1600000000,351790000,-1240000000,276000000.0,372260000.0,-455860000,2023-12-31,KICI.JK,180250000000.0,5810000000.0,5220000000.0,44900000000.0,70280000000.0,16950000000.0,109970000000.0,109970000000.0,10650000000.0,,-2969999999.0,-2990000000.0
19610000000,3710000000,-334040000,-199220000.0,-1380000000,302330000,-1080000000,276000000.0,491330000.0,-334040000,2024-03-31,KICI.JK,185330000000.0,8380000000.0,7760000000.0,47650000000.0,76430000000.0,19540000000.0,108890000000.0,108890000000.0,11170000000.0,,5170000000.0,4590000000.0
17100000000,3230000000,-1130000000,-217720000.0,-2160000000,476330000,-1680000000,276000000.0,-301300000.0,-1130000000,2024-06-30,KICI.JK,186940000000.0,2930000000.0,2290000000.0,47580000000.0,79730000000.0,21330000000.0,107210000000.0,107210000000.0,12820000000.0,,-6800000000.0,-7140000000.0
7220000000000,,693640000000,,976960000000,-206690000000,770270000000,10590000000.0,,,2022-12-31,BBTN.JK,402150000000000.0,,,,376240000000000.0,,25910000000000.0,25910000000000.0,42940000000000.0,40050000000000,5590000000000.0,4890000000000.0
7350000000000,,1150000000000,,1010000000000,-213450000000,800890000000,14030000000.0,,,2023-03-31,BBTN.JK,401510000000000.0,,,,373880000000000.0,,27620000000000.0,27620000000000.0,42350000000000.0,35100000000000,-668470000000.0,-856940000000.0
7540000000000,,889440000000,,851960000000,-178470000000,673490000000,14030000000.0,,,2023-06-30,BBTN.JK,400540000000000.0,,,,372150000000000.0,,28390000000000.0,28390000000000.0,46780000000000.0,30570000000000,-22230000000000.0,-22270000000000.0
7890000000000,,1000000000000,,1050000000000,-211340000000,838340000000,14030000000.0,,,2023-09-30,BBTN.JK,409670000000000.0,,,,380620000000000.0,,29050000000000.0,29050000000000.0,46110000000000.0,33820000000000,25560000000000.0,25280000000000.0
8460000000000,,1530000000000,,1460000000000,-275960000000,1190000000000,14030000000.0,,,2023-12-31,BBTN.JK,438750000000000.0,,,,408270000000000.0,,30480000000000.0,30480000000000.0,51430000000000.0,50830000000000,1569999999999.0,-251560000000.0
8420000000000,,1140000000000,,1130000000000,-270899999999,860190000000,14030000000.0,,,2024-03-31,BBTN.JK,454020000000000.0,,,,423450000000000.0,,30570000000000.0,30570000000000.0,57190000000000.0,37930000000000,437930000000.0,138580000000.0
8020000000000,,751210000000,,746040000000,-104370000000,641670000000,14030000000.0,,,2024-06-30,BBTN.JK,455600000000000.0,,,,424570000000000.0,,31030000000000.0,31030000000000.0,52520000000000.0,29550000000000,554410000000.0,269790000000.0
29070000000,,11320000000,,9690000000,-2920000000,6760000000,1440000000.0,19960000000.0,11320000000,2022-12-31,ROCK.JK,1040000000000.0,47690000000.0,47690000000.0,,267860000000.0,,768430000000.0,768520000000.0,66069999999.0,,20120000000.0,19210000000.0
26220000000,,9300000000,,7240000000,-2800000000,4440000000,1440000000.0,17930000000.0,9300000000,2023-03-31,ROCK.JK,1040000000000.0,59880000000.0,59880000000.0,,266040000000.0,,772870000000.0,772950000000.0,61070000000.0,,13850000000.0,13850000000.0
24400000000,,1620000000,,-473440000,-2490000000,-2960000000,1440000000.0,10210000000.0,1620000000,2023-06-30,ROCK.JK,1040000000000.0,63440000000.0,63440000000.0,,268279999999.0,,769900000000.0,769990000000.0,56040000000.0,,9090000000.0,9090000000.0
27740000000,,10430000000,,9840000000,-2450000000,7390000000,1440000000.0,19010000000.0,10430000000,2023-09-30,ROCK.JK,993410000000.0,21830000000.0,21830000000.0,,216110000000.0,,777300000000.0,777380000000.0,51010000000.0,,13390000000.0,13350000000.0
28560000000,,6540000000,,5870000000,-3020000000,2850000000,1470000000.0,15190000000.0,6540000000,2023-12-31,ROCK.JK,979580000000.0,20960000000.0,20960000000.0,,187480000000.0,,792100000000.0,792190000000.0,119260000000.0,,18370000000.0,18090000000.0
30740000000,,13940000000,,13350000000,-2630000000,10720000000,1440000000.0,22730000000.0,13940000000,2024-03-31,ROCK.JK,971230000000.0,15220000000.0,15220000000.0,,168410000000.0,,802820000000.0,802910000000.0,101040000000.0,,12740000000.0,12500000000.0
29830000000,,10930000000,,10260000000,-2610000000,7650000000,1440000000.0,19750000000.0,10930000000,2024-06-30,ROCK.JK,968230000000.0,20170000000.0,20170000000.0,,157760000000.0,,810470000000.0,810560000000.0,95860000000.0,,10210000000.0,10140000000.0
212850000000,,6330000000,,6260000000,-3310000000,2950000000,14580000000.0,,,2022-12-31,DNAR.JK,10180000000000.0,,,,6630000000000.0,,3550000000000.0,3550000000000.0,1110000000000.0,607480000000,64230000000.0,62830000000.0
230440000000,,4950000000,,5010000000,0,5010000000,17040000000.0,,,2023-03-31,DNAR.JK,10460000000000.0,,,,6900000000000.0,,3560000000000.0,3560000000000.0,971750000000.0,606920000000,91240000000.0,90840000000.0
240820000000,,8950000000,,8950000000,-2500000000,6450000000,16890000000.0,,,2023-06-30,DNAR.JK,10690000000000.0,,,,7120000000000.0,,3560000000000.0,3560000000000.0,984580000000.0,344110000000,43720000000.0,42750000000.0
264870000000,,13210000000,,13220000000,-4000000000,9220000000,16890000000.0,,,2023-09-30,DNAR.JK,10980000000000.0,,,,7400000000000.0,,3570000000000.0,3570000000000.0,1100000000000.0,567930000000,121680000000.0,104790000000.0
270970000000,,10060000000,,9900000000,-1920000000,7980000000,16890000000.0,,,2023-12-31,DNAR.JK,11080000000000.0,,,,7490000000000.0,,3580000000000.0,3580000000000.0,1300000000000.0,579960000000,86050000000.0,80530000000.0
248530000000,,5850000000,,5810000000,-1500000000,4310000000,16890000000.0,,,2024-03-31,DNAR.JK,10670000000000.0,,,,7090000000000.0,,3580000000000.0,3580000000000.0,1260000000000.0,361850000000,71550000000.0,
262510000000,,15880000000,,15970000000,-3000000000,12970000000,16890000000.0,,,2024-06-30,DNAR.JK,11450000000000.0,,,,7850000000000.0,,3600000000000.0,3600000000000.0,1370000000000.0,510960000000,79400000000.0,
3900000000000,,773360000000,,880430000000,-114180000000,626170000000,24080000000.0,,,2022-12-31,PNBN.JK,212430000000000.0,,,,161720000000000.0,,50720000000000.0,47400000000000.0,15610000000000.0,9770000000000,7760000000000.0,7730000000000.0
4080000000000,,810230000000,,828150000000,-168360000000,589520000000,24090000000.0,,,2023-03-31,PNBN.JK,206610000000000.0,,,,155210000000000.0,,51400000000000.0,48030000000000.0,6900000000000.0,8529999999999,669510000000.0,649700000000.0
3950000000000,,1770000000000,,1800000000000,-358610000000,1150000000000,24080000000.0,,,2023-06-30,PNBN.JK,208220000000000.0,,,,155220000000000.0,,53000000000000.0,49510000000000.0,5980000000000.0,9730000000000,4410000000000.0,4340000000000.0
3910000000000,,873110000000,,921790000000,-188010000000,676040000000,24080000000.0,,,2023-09-30,PNBN.JK,211410000000000.0,,,,157990000000000.0,,53420000000000.0,49880000000000.0,8850000000000.0,9560000000000,664510000000.0,618680000000.0
3920000000000,,174840000000,,227780000000,-55210000000,116260000000,24080000000.0,,,2023-12-31,PNBN.JK,222010000000000.0,,,,168700000000000.0,,53310000000000.0,49700000000000.0,18690000000000.0,11040000000000,-47090000000.0,-78920000000.0
4320000000000,,1000000000000,,932160000000,-191960000000,687210000000,24090000000.0,,,2024-03-31,PNBN.JK,222000000000000.0,,,,167960000000000.0,,54040000000000.0,50380000000000.0,20360000000000.0,8670000000000,1350000000000.0,1290000000000.0
4070000000000,,677840000000,,782960000000,-158090000000,589010000000,24080000000.0,,,2024-06-30,PNBN.JK,219220000000000.0,,,,164720000000000.0,,54500000000000.0,50800000000000.0,15670000000000.0,7230000000000,1690000000000.0,1589999999999.0
156650000000,75010000000,68590000000,-22810000000.0,40470000000,4269999999,45850000000,2069999999.0,84760000000.0,68590000000,2022-12-31,WIFI.JK,1410000000000.0,20930000000.0,20930000000.0,1190000000000.0,795010000000.0,131020000000.0,612730000000.0,610320000000.0,660270000000.0,,99870000000.0,-69960000000.0
121900000000,39290000000,29830000000,-9500000000.0,20340000000,0,20060000000,2260000000.0,55260000000.0,29830000000,2023-03-31,WIFI.JK,1430000000000.0,7160000000.0,7160000000.0,1230000000000.0,798310000000.0,155930000000.0,633070000000.0,630380000000.0,647070000000.0,,63390000000.0,-627630000.0
98620000000,39250000000,31320000000,-25490000000.0,7030000000,-18190000000,-10640000000,2260000000.0,63010000000.0,31320000000,2023-06-30,WIFI.JK,1450000000000.0,9100000000.0,9100000000.0,1140000000000.0,831350000000.0,207290000000.0,622170000000.0,620010000000.0,650210000000.0,,-39210000000.0,-105900000000.0
157570000000,32049999999,24100000000,-10910000000.0,13540000000,1010000000,14100000000,2260000000.0,45230000000.0,24100000000,2023-09-30,WIFI.JK,1530000000000.0,17710000000.0,17710000000.0,1080000000000.0,893190000000.0,253170000000.0,636740000000.0,634130000000.0,659100000000.0,,-59680000000.0,-26910000000.0
61240000000,54280000000,38470000000,-12010000000.0,26670000000,7860000000,35020000000,2260000000.0,,38470000000,2023-12-31,WIFI.JK,1560000000000.0,40070000000.0,40070000000.0,1300000000000.0,821580000000.0,222840000000.0,742650000000.0,740560000000.0,607210000000.0,,260320000000.0,33060000000.0
139780000000,75140000000,64280000000,-19270000000.0,45050000000,-15760000000,29390000000,2320000000.0,99360000000.0,64280000000,2024-03-31,WIFI.JK,2020000000000.0,35770000000.0,35770000000.0,1710000000000.0,1250000000000.0,289480000000.0,772990000000.0,771010000000.0,676910000000.0,,-159160000000.0,-409160000000.0
169220000000,96230000000,84110000000,-21050000000.0,63130000000,-2580000000,60470000000,2360000000.0,114420000000.0,84110000000,2024-06-30,WIFI.JK,2140000000000.0,53400000000.0,53400000000.0,1730000000000.0,1300000000000.0,386950000000.0,833530000000.0,831480000000.0,721270000000.0,,233640000000.0,-14870000000.0
60430000000,8070000000,3860000000,-1260000000.0,2250000000,1430000000,3680000000,1080000000.0,4720000000.0,3860000000,2022-12-31,AMIN.JK,323050000000.0,11980000000.0,11980000000.0,103510000000.0,168880000000.0,156570000000.0,154170000000.0,154170000000.0,43650000000.0,,20830000000.0,19950000000.0
72370000000,9760000000,6120000000,-1160000000.0,4700000000,0,4700000000,1080000000.0,6950000000.0,6120000000,2023-03-31,AMIN.JK,335400000000.0,18940000000.0,18940000000.0,103160000000.0,176530000000.0,163950000000.0,158870000000.0,158870000000.0,54210000000.0,,-3130000000.0,-3410000000.0
74290000000,11010000000,5250000000,-1380000000.0,4170000000,0,4170000000,1080000000.0,6080000000.0,5250000000,2023-06-30,AMIN.JK,339650000000.0,11910000000.0,11910000000.0,102450000000.0,176610000000.0,163860000000.0,163040000000.0,163040000000.0,44730000000.0,,2310000000.0,2180000000.0
83350000000,10170000000,6010000000,-1190000000.0,5270000000,0,5270000000,1080000000.0,6840000000.0,6010000000,2023-09-30,AMIN.JK,355040000000.0,19080000000.0,19080000000.0,102390000000.0,186720000000.0,174280000000.0,168310000000.0,168310000000.0,52100000000.0,,-100790000.0,-928660000.0
106780000000,11800000000,3300000000,-1050000000.0,1090000000,227190000,1320000000,1080000000.0,4179999999.0,3300000000,2023-12-31,AMIN.JK,349830000000.0,8750000000.0,8750000000.0,102470000000.0,180750000000.0,167930000000.0,169090000000.0,169090000000.0,56050000000.0,,-14920000000.0,-13700000000.0
76240000000,9360000000,5510000000,-1230000000.0,4760000000,0,4760000000,1080000000.0,6400000000.0,5510000000,2024-03-31,AMIN.JK,343670000000.0,3950000000.0,3950000000.0,102470000000.0,169830000000.0,156710000000.0,173840000000.0,173840000000.0,50950000000.0,,996910000.0,109400000.0
90420000000,11460000000,6070000000,-1190000000.0,5180000000,0,5180000000,1080000000.0,6960000000.0,6070000000,2024-06-30,AMIN.JK,336800000000.0,12360000000.0,12360000000.0,101990000000.0,163180000000.0,149910000000.0,173620000000.0,173620000000.0,49100000000.0,,10520000000.0,10280000000.0
4019999999999,,-288520000000,,-280400000000,53470000000,-229720000000,36180000000.0,,,2022-12-31,BNLI.JK,255120000000000.0,,,,217510000000000.0,,37620000000000.0,37620000000000.0,13820000000000.0,54470000000000,6630000000000.0,6590000000000.0
4430000000000,,972880000000,,979720000000,-220970000000,755950000000,36180000000.0,,,2023-03-31,BNLI.JK,252690000000000.0,,,,214270000000000.0,,38420000000000.0,38420000000000.0,13140000000000.0,47340000000000,1710000000000.0,1700000000000.0
